gene,term
UGT1A9,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
DHDH,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
GSTO2,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
UGT2B10,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
UGT2B7,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
UGT2B4,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
UGT2B17,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
UGT2B15,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
CYP2E1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP3A5,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT2B28,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP3A4,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTP1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTT2,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTT1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTZ1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP2C18,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP2D6,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
ADH1B,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
FMO4,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
ADH1C,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
ADH4,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
ADH5,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTO1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
ADH1A,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTA5,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
MGST2,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
MGST1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
FMO1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
FMO2,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
MGST3,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
FMO3,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTA3,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTM1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT2B11,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP2C9,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
FMO5,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTA4,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP2C19,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTM4,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP2C8,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTM3,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP2B6,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTM2,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT2A3,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP2A13,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT1A4,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT1A1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP3A7,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT1A3,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTM5,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT1A10,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT1A8,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT1A7,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTA1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT1A6,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
MAOB,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTA2,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
MAOA,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
AOX1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
ALDH3A1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT1A5,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTK1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP2A6,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP2A7,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
ADH7,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP1A2,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
ADH6,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT2A1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
ALDH1A3,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
ALDH3B1,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
ALDH3B2,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
CYP3A43,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT1A9,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
GSTO2,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT2B10,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT2B7,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT2B4,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT2B17,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
UGT2B15,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
XDH,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
CYP3A5,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT2B28,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UPB1,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
CYP3A4,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
GMPS,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UPP2,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HPRT1,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
CDA,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
GUSB,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
IMPDH1,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
IMPDH2,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
CES2,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UCKL1,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT2B11,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
TPMT,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
"NAT1",KEGG_DRUG_METABOLISM_OTHER_ENZYMES
CES5A,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
CYP2A13,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT2A3,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT1A4,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
CYP3A7,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT1A1,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT1A3,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT1A10,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT1A8,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT1A7,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
ITPA,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT1A6,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT1A5,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
CYP2A6,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
CYP2A7,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
DPYS,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
TYMP,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
DPYD,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UMPS,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UCK2,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
TK1,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
TK2,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UPP1,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT2A1,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
CYP3A43,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
CES1,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT1A9,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
"NAT2",KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT2B10,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT2B7,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT2B4,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UCK1,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT2B17,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
UGT2B15,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
ACOT4,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
TECR,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
BAAT,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
ELOVL5,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
ELOVL6,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
ACOT2,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
YOD1,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
ELOVL2,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
FADS1,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
FADS2,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
ACOX3,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
PECR,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
SCD5,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
SCD,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HACD1,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
ACAA1,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HADHA,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
ACOT1,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
ACOT7,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
ACOX1,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HSD17B12,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HACD2,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
ABCA7,KEGG_ABC_TRANSPORTERS
ABCG4,KEGG_ABC_TRANSPORTERS
ABCD1,KEGG_ABC_TRANSPORTERS
ABCC12,KEGG_ABC_TRANSPORTERS
ABCA1,KEGG_ABC_TRANSPORTERS
TAP2,KEGG_ABC_TRANSPORTERS
ABCA6,KEGG_ABC_TRANSPORTERS
TAP1,KEGG_ABC_TRANSPORTERS
ABCA5,KEGG_ABC_TRANSPORTERS
ABCB8,KEGG_ABC_TRANSPORTERS
ABCA10,KEGG_ABC_TRANSPORTERS
ABCD4,KEGG_ABC_TRANSPORTERS
ABCA3,KEGG_ABC_TRANSPORTERS
ABCB11,KEGG_ABC_TRANSPORTERS
ABCD3,KEGG_ABC_TRANSPORTERS
ABCA2,KEGG_ABC_TRANSPORTERS
ABCC2,KEGG_ABC_TRANSPORTERS
ABCC11,KEGG_ABC_TRANSPORTERS
ABCC6,KEGG_ABC_TRANSPORTERS
ABCC3,KEGG_ABC_TRANSPORTERS
ABCC9,KEGG_ABC_TRANSPORTERS
ABCG2,KEGG_ABC_TRANSPORTERS
ABCC4,KEGG_ABC_TRANSPORTERS
ABCC5,KEGG_ABC_TRANSPORTERS
ABCA12,KEGG_ABC_TRANSPORTERS
ABCG1,KEGG_ABC_TRANSPORTERS
ABCB4,KEGG_ABC_TRANSPORTERS
CFTR,KEGG_ABC_TRANSPORTERS
ABCB1,KEGG_ABC_TRANSPORTERS
ABCC1,KEGG_ABC_TRANSPORTERS
ABCD2,KEGG_ABC_TRANSPORTERS
ABCB6,KEGG_ABC_TRANSPORTERS
ABCB7,KEGG_ABC_TRANSPORTERS
ABCA8,KEGG_ABC_TRANSPORTERS
ABCA4,KEGG_ABC_TRANSPORTERS
ABCC8,KEGG_ABC_TRANSPORTERS
ABCC10,KEGG_ABC_TRANSPORTERS
ABCB10,KEGG_ABC_TRANSPORTERS
ABCB9,KEGG_ABC_TRANSPORTERS
ABCA13,KEGG_ABC_TRANSPORTERS
ABCA9,KEGG_ABC_TRANSPORTERS
ABCB5,KEGG_ABC_TRANSPORTERS
ABCG5,KEGG_ABC_TRANSPORTERS
ABCG8,KEGG_ABC_TRANSPORTERS
RPL35,KEGG_RIBOSOME
RPL23,KEGG_RIBOSOME
RPL3,KEGG_RIBOSOME
RPL3L,KEGG_RIBOSOME
RPL31,KEGG_RIBOSOME
RPL4,KEGG_RIBOSOME
RPL5,KEGG_RIBOSOME
RPL32,KEGG_RIBOSOME
RPS10,KEGG_RIBOSOME
RPL34,KEGG_RIBOSOME
RPS11,KEGG_RIBOSOME
RPS12,KEGG_RIBOSOME
RPL36AL,KEGG_RIBOSOME
RPS13,KEGG_RIBOSOME
RPL35A,KEGG_RIBOSOME
RPL37A,KEGG_RIBOSOME
RPS15,KEGG_RIBOSOME
RPL37,KEGG_RIBOSOME
RPL38,KEGG_RIBOSOME
RPL14,KEGG_RIBOSOME
RPS15A,KEGG_RIBOSOME
FAU,KEGG_RIBOSOME
RPSA,KEGG_RIBOSOME
RPS16,KEGG_RIBOSOME
RPL27,KEGG_RIBOSOME
RPS17,KEGG_RIBOSOME
RPL26,KEGG_RIBOSOME
RPL24,KEGG_RIBOSOME
RPL29,KEGG_RIBOSOME
RPL28,KEGG_RIBOSOME
RPL27A,KEGG_RIBOSOME
UBA52,KEGG_RIBOSOME
RPL30,KEGG_RIBOSOME
RPL36,KEGG_RIBOSOME
RPS20,KEGG_RIBOSOME
RPS19,KEGG_RIBOSOME
RPS18,KEGG_RIBOSOME
RPS4X,KEGG_RIBOSOME
RSL24D1P11,KEGG_RIBOSOME
RPS4Y1,KEGG_RIBOSOME
RPS5,KEGG_RIBOSOME
RPL22L1,KEGG_RIBOSOME
RPL26L1,KEGG_RIBOSOME
RPS6,KEGG_RIBOSOME
RPLP2,KEGG_RIBOSOME
RPL22,KEGG_RIBOSOME
RPL23A,KEGG_RIBOSOME
RPL18,KEGG_RIBOSOME
RPL18A,KEGG_RIBOSOME
RPL19,KEGG_RIBOSOME
RPL21,KEGG_RIBOSOME
RPS3A,KEGG_RIBOSOME
RPL10A,KEGG_RIBOSOME
RPS27L,KEGG_RIBOSOME
RPS3,KEGG_RIBOSOME
RPS2,KEGG_RIBOSOME
MRPL13,KEGG_RIBOSOME
RPL17,KEGG_RIBOSOME
RPL15,KEGG_RIBOSOME
RPL36A,KEGG_RIBOSOME
RPL12,KEGG_RIBOSOME
RPL13,KEGG_RIBOSOME
RPL41,KEGG_RIBOSOME
RPL10,KEGG_RIBOSOME
RPL39,KEGG_RIBOSOME
RPL11,KEGG_RIBOSOME
RPL8,KEGG_RIBOSOME
RPL9,KEGG_RIBOSOME
RPL13A,KEGG_RIBOSOME
RPL7A,KEGG_RIBOSOME
RPS26,KEGG_RIBOSOME
RPS27,KEGG_RIBOSOME
RPS25,KEGG_RIBOSOME
RPS29,KEGG_RIBOSOME
RPLP1,KEGG_RIBOSOME
RPS27A,KEGG_RIBOSOME
RPLP0,KEGG_RIBOSOME
RPS28,KEGG_RIBOSOME
RPS24,KEGG_RIBOSOME
RPS9,KEGG_RIBOSOME
RSL24D1,KEGG_RIBOSOME
RPS23,KEGG_RIBOSOME
RPS8,KEGG_RIBOSOME
RPS21,KEGG_RIBOSOME
RPS7,KEGG_RIBOSOME
RPL10L,KEGG_RIBOSOME
RPL7,KEGG_RIBOSOME
RPL6,KEGG_RIBOSOME
LSM5,KEGG_RNA_DEGRADATION
MPHOSPH6,KEGG_RNA_DEGRADATION
MTREX,KEGG_RNA_DEGRADATION
PATL1,KEGG_RNA_DEGRADATION
EXOSC4,KEGG_RNA_DEGRADATION
PNPT1,KEGG_RNA_DEGRADATION
EXOSC2,KEGG_RNA_DEGRADATION
SKIV2L,KEGG_RNA_DEGRADATION
XRN2,KEGG_RNA_DEGRADATION
EXOSC5,KEGG_RNA_DEGRADATION
TTC37,KEGG_RNA_DEGRADATION
LSM6,KEGG_RNA_DEGRADATION
EXOSC3,KEGG_RNA_DEGRADATION
EXOSC1,KEGG_RNA_DEGRADATION
EDC4,KEGG_RNA_DEGRADATION
CNOT3,KEGG_RNA_DEGRADATION
CNOT2,KEGG_RNA_DEGRADATION
XRN1,KEGG_RNA_DEGRADATION
PARN,KEGG_RNA_DEGRADATION
C1D,KEGG_RNA_DEGRADATION
PAPOLA,KEGG_RNA_DEGRADATION
DDX6,KEGG_RNA_DEGRADATION
DCP1A,KEGG_RNA_DEGRADATION
ZCCHC7,KEGG_RNA_DEGRADATION
ENO1,KEGG_RNA_DEGRADATION
CNOT4,KEGG_RNA_DEGRADATION
CNOT7,KEGG_RNA_DEGRADATION
TENT4A,KEGG_RNA_DEGRADATION
EXOSC8,KEGG_RNA_DEGRADATION
C1DP3,KEGG_RNA_DEGRADATION
HSPA9,KEGG_RNA_DEGRADATION
LSM1,KEGG_RNA_DEGRADATION
CNOT6L,KEGG_RNA_DEGRADATION
EXOSC6,KEGG_RNA_DEGRADATION
LSM7,KEGG_RNA_DEGRADATION
LSM8,KEGG_RNA_DEGRADATION
CNOT9,KEGG_RNA_DEGRADATION
LSM4,KEGG_RNA_DEGRADATION
CNOT1,KEGG_RNA_DEGRADATION
CNOT10,KEGG_RNA_DEGRADATION
EXOSC7,KEGG_RNA_DEGRADATION
LSM3,KEGG_RNA_DEGRADATION
DIS3,KEGG_RNA_DEGRADATION
ENO3,KEGG_RNA_DEGRADATION
ENO2,KEGG_RNA_DEGRADATION
CNOT6,KEGG_RNA_DEGRADATION
C1DP2,KEGG_RNA_DEGRADATION
LSM2,KEGG_RNA_DEGRADATION
DCP2,KEGG_RNA_DEGRADATION
HSPD1,KEGG_RNA_DEGRADATION
EXOSC9,KEGG_RNA_DEGRADATION
EXOSC10,KEGG_RNA_DEGRADATION
EDC3,KEGG_RNA_DEGRADATION
DCPS,KEGG_RNA_DEGRADATION
PAPOLB,KEGG_RNA_DEGRADATION
DCP1B,KEGG_RNA_DEGRADATION
WDR61,KEGG_RNA_DEGRADATION
CNOT8,KEGG_RNA_DEGRADATION
PAPOLG,KEGG_RNA_DEGRADATION
POLR2G,KEGG_RNA_POLYMERASE
POLR2H,KEGG_RNA_POLYMERASE
POLR2E,KEGG_RNA_POLYMERASE
POLR2F,KEGG_RNA_POLYMERASE
POLR1C,KEGG_RNA_POLYMERASE
POLR2I,KEGG_RNA_POLYMERASE
POLR2J,KEGG_RNA_POLYMERASE
POLR3D,KEGG_RNA_POLYMERASE
POLR1D,KEGG_RNA_POLYMERASE
POLR3K,KEGG_RNA_POLYMERASE
POLR3GL,KEGG_RNA_POLYMERASE
POLR1B,KEGG_RNA_POLYMERASE
POLR2K,KEGG_RNA_POLYMERASE
POLR2J2,KEGG_RNA_POLYMERASE
POLR2L,KEGG_RNA_POLYMERASE
POLR3H,KEGG_RNA_POLYMERASE
POLR1E,KEGG_RNA_POLYMERASE
POLR2J3,KEGG_RNA_POLYMERASE
POLR1A,KEGG_RNA_POLYMERASE
POLR3C,KEGG_RNA_POLYMERASE
POLR2B,KEGG_RNA_POLYMERASE
POLR3A,KEGG_RNA_POLYMERASE
POLR3G,KEGG_RNA_POLYMERASE
POLR3B,KEGG_RNA_POLYMERASE
POLR2A,KEGG_RNA_POLYMERASE
POLR3F,KEGG_RNA_POLYMERASE
POLR2D,KEGG_RNA_POLYMERASE
POLR2C,KEGG_RNA_POLYMERASE
POLR1H,KEGG_RNA_POLYMERASE
DNA2,KEGG_DNA_REPLICATION
POLE4,KEGG_DNA_REPLICATION
POLE3,KEGG_DNA_REPLICATION
PRIM1,KEGG_DNA_REPLICATION
PRIM2,KEGG_DNA_REPLICATION
POLD4,KEGG_DNA_REPLICATION
RFC4,KEGG_DNA_REPLICATION
RFC5,KEGG_DNA_REPLICATION
RPA1,KEGG_DNA_REPLICATION
POLA1,KEGG_DNA_REPLICATION
RPA3,KEGG_DNA_REPLICATION
POLD3,KEGG_DNA_REPLICATION
RNASEH2B,KEGG_DNA_REPLICATION
RPA2,KEGG_DNA_REPLICATION
PCNA,KEGG_DNA_REPLICATION
RPA4,KEGG_DNA_REPLICATION
RNASEH1,KEGG_DNA_REPLICATION
RNASEH2C,KEGG_DNA_REPLICATION
MCM4,KEGG_DNA_REPLICATION
POLE2,KEGG_DNA_REPLICATION
MCM3,KEGG_DNA_REPLICATION
MCM6,KEGG_DNA_REPLICATION
MCM5,KEGG_DNA_REPLICATION
POLA2,KEGG_DNA_REPLICATION
MCM7,KEGG_DNA_REPLICATION
POLD1,KEGG_DNA_REPLICATION
POLD2,KEGG_DNA_REPLICATION
RNASEH2A,KEGG_DNA_REPLICATION
POLE,KEGG_DNA_REPLICATION
RFC1,KEGG_DNA_REPLICATION
RFC3,KEGG_DNA_REPLICATION
RFC2,KEGG_DNA_REPLICATION
MCM2,KEGG_DNA_REPLICATION
FEN1,KEGG_DNA_REPLICATION
LIG1,KEGG_DNA_REPLICATION
SSBP1,KEGG_DNA_REPLICATION
EFTUD2,KEGG_SPLICEOSOME
LSM5,KEGG_SPLICEOSOME
SF3A1,KEGG_SPLICEOSOME
HNRNPA1L2,KEGG_SPLICEOSOME
SF3B2,KEGG_SPLICEOSOME
PRPF19,KEGG_SPLICEOSOME
SNRNP27,KEGG_SPLICEOSOME
HNRNPA3,KEGG_SPLICEOSOME
LSM6,KEGG_SPLICEOSOME
USP39,KEGG_SPLICEOSOME
DDX42,KEGG_SPLICEOSOME
NCBP1,KEGG_SPLICEOSOME
SF3B1,KEGG_SPLICEOSOME
MAGOH,KEGG_SPLICEOSOME
CDC40,KEGG_SPLICEOSOME
SF3B3,KEGG_SPLICEOSOME
SRSF9,KEGG_SPLICEOSOME
ACIN1,KEGG_SPLICEOSOME
TXNL4A,KEGG_SPLICEOSOME
TCERG1,KEGG_SPLICEOSOME
U2AF2,KEGG_SPLICEOSOME
RBM17,KEGG_SPLICEOSOME
PRPF38B,KEGG_SPLICEOSOME
THOC1,KEGG_SPLICEOSOME
PLRG1,KEGG_SPLICEOSOME
CCDC12,KEGG_SPLICEOSOME
MAGOHB,KEGG_SPLICEOSOME
HSPA8,KEGG_SPLICEOSOME
LSM7,KEGG_SPLICEOSOME
CHERP,KEGG_SPLICEOSOME
LSM8,KEGG_SPLICEOSOME
PQBP1,KEGG_SPLICEOSOME
RBMX,KEGG_SPLICEOSOME
LSM4,KEGG_SPLICEOSOME
EIF4A3,KEGG_SPLICEOSOME
SF3A3,KEGG_SPLICEOSOME
DDX46,KEGG_SPLICEOSOME
RBM25,KEGG_SPLICEOSOME
PRPF40A,KEGG_SPLICEOSOME
THOC3,KEGG_SPLICEOSOME
SNU13,KEGG_SPLICEOSOME
PRPF40B,KEGG_SPLICEOSOME
LSM2,KEGG_SPLICEOSOME
SRSF8,KEGG_SPLICEOSOME
SF3A2,KEGG_SPLICEOSOME
SMNDC1,KEGG_SPLICEOSOME
BCAS2,KEGG_SPLICEOSOME
NCBP2,KEGG_SPLICEOSOME
PRPF8,KEGG_SPLICEOSOME
HNRNPA1P60,KEGG_SPLICEOSOME
ALYREF,KEGG_SPLICEOSOME
DDX39B,KEGG_SPLICEOSOME
CWC15,KEGG_SPLICEOSOME
DDX23,KEGG_SPLICEOSOME
PRPF18,KEGG_SPLICEOSOME
CDC5L,KEGG_SPLICEOSOME
SF3B5,KEGG_SPLICEOSOME
SNRNP40,KEGG_SPLICEOSOME
PRPF31,KEGG_SPLICEOSOME
SNW1,KEGG_SPLICEOSOME
DHX15,KEGG_SPLICEOSOME
WBP11,KEGG_SPLICEOSOME
HNRNPU,KEGG_SPLICEOSOME
CTNNBL1,KEGG_SPLICEOSOME
HNRNPK,KEGG_SPLICEOSOME
TRA2A,KEGG_SPLICEOSOME
SNRNP200,KEGG_SPLICEOSOME
HSPA1L,KEGG_SPLICEOSOME
HSPA1B,KEGG_SPLICEOSOME
RBM22,KEGG_SPLICEOSOME
HSPA2,KEGG_SPLICEOSOME
HSPA1A,KEGG_SPLICEOSOME
ZMAT2,KEGG_SPLICEOSOME
PRPF6,KEGG_SPLICEOSOME
DHX16,KEGG_SPLICEOSOME
U2AF1,KEGG_SPLICEOSOME
PRPF38A,KEGG_SPLICEOSOME
HNRNPC,KEGG_SPLICEOSOME
DDX5,KEGG_SPLICEOSOME
DHX8,KEGG_SPLICEOSOME
HSPA6,KEGG_SPLICEOSOME
DHX38,KEGG_SPLICEOSOME
ISY1,KEGG_SPLICEOSOME
XAB2,KEGG_SPLICEOSOME
SNRPG,KEGG_SPLICEOSOME
SNRPE,KEGG_SPLICEOSOME
SNRPF,KEGG_SPLICEOSOME
SNRPD2,KEGG_SPLICEOSOME
SNRPD3,KEGG_SPLICEOSOME
SART1,KEGG_SPLICEOSOME
SYF2,KEGG_SPLICEOSOME
CRNKL1,KEGG_SPLICEOSOME
U2SURP,KEGG_SPLICEOSOME
HNRNPA1,KEGG_SPLICEOSOME
PRPF3,KEGG_SPLICEOSOME
AQR,KEGG_SPLICEOSOME
PRPF4,KEGG_SPLICEOSOME
LSM3,KEGG_SPLICEOSOME
SF3B4,KEGG_SPLICEOSOME
PPIH,KEGG_SPLICEOSOME
SLU7,KEGG_SPLICEOSOME
BUD31,KEGG_SPLICEOSOME
PHF5A,KEGG_SPLICEOSOME
SRSF10,KEGG_SPLICEOSOME
SRSF6,KEGG_SPLICEOSOME
SNRPA,KEGG_SPLICEOSOME
RBM8A,KEGG_SPLICEOSOME
SRSF7,KEGG_SPLICEOSOME
SNRPA1,KEGG_SPLICEOSOME
HNRNPM,KEGG_SPLICEOSOME
SNRPB,KEGG_SPLICEOSOME
TRA2B,KEGG_SPLICEOSOME
SNRPB2,KEGG_SPLICEOSOME
PUF60,KEGG_SPLICEOSOME
SRSF5,KEGG_SPLICEOSOME
SNRNP70,KEGG_SPLICEOSOME
PCBP1,KEGG_SPLICEOSOME
PPIL1,KEGG_SPLICEOSOME
SF3B6,KEGG_SPLICEOSOME
SRSF4,KEGG_SPLICEOSOME
SRSF3,KEGG_SPLICEOSOME
SNRPD1,KEGG_SPLICEOSOME
THOC2,KEGG_SPLICEOSOME
SNRPC,KEGG_SPLICEOSOME
PPIE,KEGG_SPLICEOSOME
SRSF2,KEGG_SPLICEOSOME
SRSF1,KEGG_SPLICEOSOME
PSMD11,KEGG_PROTEASOME
PSMD12,KEGG_PROTEASOME
PSMC1P4,KEGG_PROTEASOME
PSMD13,KEGG_PROTEASOME
PSMB11,KEGG_PROTEASOME
PSMA1,KEGG_PROTEASOME
PSMD4,KEGG_PROTEASOME
